"site","Position","n_peaks","shannon","NOSC_med","NOSC_iqr","NOSC_mean","NOSC_p10","NOSC_p90","NOSC_range90","DBE_med","DBE_mean","DBE_iqr","AI_med","AI_iqr","delG_med","delG_iqr","lambda_med","lambda_iqr","Cnum_med","Cnum_iqr","frac_NOSC_pos","frac_NOSC_low","frac_AI_high","DBE_C_ratio_mean","frac_ConHC","frac_Lipid","frac_AminoSugar","frac_Protein","frac_Tannin","frac_UnsatHC","frac_Lignin","frac_Carb","frac_Other","ratio_Protein_Lignin","ratio_Lipid_Carb","ratio_UnsatHC_ConHC","npoc","biomass","respC","ssa_tot","clay","silt","fine","med","coarse"
"0089","U",1987,7.59438124255182,-0.714285714,0.868686869,-0.630953158012079,-1.368421053,0.215204678400001,1.5836257314,5,6.39104177151485,5,0.076923077,0.333333333,-9453.31533703878,5042.41343355226,0.0432561024425402,0.0305245041137892,18,8,0.141922496225466,0.292903875188727,0.0991444388525415,0.343818488800639,0.0729743331655762,0.149471565173629,0.0613990941117262,0.323100150981379,0.0286864620030196,0.0518369401107197,0.274282838449925,0.0236537493709109,0.0145948666331152,1.17798165137615,6.31914893617021,0.710344827586207,0.542549541348645,9.00432137378264,0.104480866185841,657.1323618,13.8,0,3.9,13.5,68.8
"0090","D",2193,7.69302574841789,-0.4,1.178137652,-0.353408566895577,-1.294117647,0.631578947,1.925696594,6,7.63292293661651,7,0.166666667,0.428571429,-9034.17686710445,4142.47306013134,0.0478640148152721,0.0270294638567942,18,7,0.322845417236662,0.20656634746922,0.181030551755586,0.408497943216327,0.169630642954856,0.0998632010943912,0.0588235294117647,0.259917920656635,0.0870953032375741,0.0200638394892841,0.267669858641131,0.0264477884176927,0.0104879160966712,0.971039182282794,3.77586206896552,0.118279569892473,0.382726304340513,8.2148438480477,0.118872599037933,77.635815,6,0,36.5,54.9,2.6
"0090","M",2276,7.73017479524622,-0.4,1.1698039215,-0.334216067199473,-1.261208577,0.666666667,1.927875244,6,7.78251318101933,7,0.166666667,0.41977928725,-9036.46149368356,4142.47306013131,0.0473341393140371,0.0261888369913016,18,7,0.322495606326889,0.200351493848858,0.160369068541301,0.410511405573483,0.152899824253076,0.09402460456942,0.062829525483304,0.262302284710018,0.100615114235501,0.0268014059753954,0.271528998242531,0.0215289982425308,0.00746924428822496,0.966019417475728,4.36734693877551,0.175287356321839,0.33312101910828,8.01703333929878,0.00952918299853013,207.99174,3.2,0,20.8,59.6,16.4
"0090","U",2466,7.81035268372429,-0.4480286735,1.122222222,-0.350588732467559,-1.214285714,0.615384615,1.829670329,6,7.60259529602595,7,0.142857143,0.407407407,-9222.05571045967,4236.12690348654,0.0463910429339184,0.0261989059804501,18,7.75,0.312652068126521,0.178021086780211,0.150040551500406,0.397120841171428,0.139497161394972,0.0652879156528792,0.0758313057583131,0.284671532846715,0.100162206001622,0.0263584752635848,0.268450932684509,0.0312246553122466,0.00851581508515815,1.06042296072508,2.09090909090909,0.188953488372093,0.15007266844241,7.61384182187607,0.00916567600421888,199.7207592,0,3.6,17.3,63.9,15.2
"0097","D",1956,7.57865685059476,-0.782608696,0.835164835,-0.696705264117587,-1.444444444,0.142857143,1.587301587,5,5.87883435582822,4,0.03030303,0.257142857,-9843.39033703878,5277.44035522983,0.0410563706392254,0.0290246438447369,18,8,0.116053169734151,0.325153374233129,0.0915132924335378,0.314867341128279,0.0598159509202454,0.170756646216769,0.0736196319018405,0.354294478527607,0.0219836400817996,0.0414110429447853,0.23721881390593,0.0265848670756646,0.0143149284253579,1.49353448275862,6.42307692307692,0.692307692307692,0.718224805467057,8.88024177589548,0.171335556002985,63.42459735,5.3,10.1,26.6,56.9,1.1
"0097","M",1880,7.539027055824,-0.75,0.825396825,-0.669440559738298,-1.384615385,0.166666667,1.551282052,5,6.28244680851064,5,0.032258065,0.24137931,-10164.8768671044,5074.41344264773,0.040189042801238,0.0257056784878591,19,8,0.125531914893617,0.303191489361702,0.075,0.314621877550558,0.0515957446808511,0.134574468085106,0.0680851063829787,0.389893617021277,0.0335106382978723,0.0398936170212766,0.244148936170213,0.025,0.0132978723404255,1.59694989106754,5.38297872340426,0.77319587628866,0.427403203065688,9.16136800223497,0.0856042803947797,39.7837287,12.3,1,61.5,24.4,0.8
"0099","D",2379,7.77443551030296,-0.777777778,0.7076923075,-0.694095829664985,-1.3645933018,0,1.3645933018,5,6.31021437578815,5,0,0.25,-10192.369180394,5952.1538251642,0.0393025333753215,0.0291396654796824,19,9,0.087431693989071,0.305170239596469,0.0739806641445986,0.315253963015593,0.0453972257250946,0.133249264396805,0.0836485918453132,0.377049180327869,0.0189155107187894,0.0760823875577974,0.217738545607398,0.0311055065153426,0.0168137873055906,1.73166023166023,4.28378378378378,1.67592592592593,0.167525782739914,8.19033169817029,0.0127096872743432,433.2985302,0,8.4,8.8,40.4,42.4
"0099","M",2210,7.7007477945118,-0.7464285715,0.743589744,-0.66306089821267,-1.357142857,0.100526315800001,1.4576691728,5,6.11900452488688,4,0,0.238095238,-9727.97494542683,5228.7932286507,0.0420152087190031,0.0289622489075938,18,8,0.102262443438914,0.289140271493213,0.0796380090497738,0.321017774610247,0.0552036199095023,0.138461538461538,0.0904977375565611,0.36289592760181,0.0239819004524887,0.0583710407239819,0.222171945701357,0.0339366515837104,0.0144796380090498,1.63340122199593,4.08,1.05737704918033,0.311650783412056,7.77158748088126,0.0228298484675087,479.9020254,8.5,0,9.1,34.5,47.9
"0099","U",2340,7.75790620835175,-0.705882353,0.666666667,-0.632649330362393,-1.285714286,0.117647059,1.403361345,5,6.24401709401709,4,0,0.230769231,-9841.10571045967,5742.87016851936,0.0415068327064955,0.031129272043218,18,9,0.106837606837607,0.247008547008547,0.0670940170940171,0.314389305881823,0.038034188034188,0.0965811965811966,0.108119658119658,0.354273504273504,0.0303418803418803,0.0641025641025641,0.226923076923077,0.0658119658119658,0.0158119658119658,1.56120527306968,1.46753246753247,1.68539325842697,0.129102672344174,8.46538285144842,0.00972560751780339,426.1621014,7.8,3.2,9.8,37.3,41.9
"0100","D",2206,7.69893619981345,-0.615384615,0.913043478,-0.525677393424751,-1.3,0.375,1.675,5,6.50498640072529,6,0.069767442,0.333333333,-9409.93455381489,4707.53748180896,0.0448566409325378,0.0290919869031621,18,8,0.199002719854941,0.235267452402539,0.0974614687216682,0.350659645590168,0.0766092475067996,0.0974614687216682,0.0825022665457842,0.326835902085222,0.0557570262919311,0.0308250226654578,0.283318223028105,0.0303717135086129,0.0163191296464189,1.1536,3.2089552238806,0.402366863905325,0.381928477130834,9.88874096068289,0.136769644379658,142.04661255,17.7,18.1,21,31.3,11.9
"0100","M",2272,7.72841577984104,-0.666666667,0.8,-0.591300008539613,-1.3020930229,0.235294118,1.5373871409,5,6.4493838028169,5,0.04,0.304347826,-9600.669180394,5178.37690348656,0.04358878696444,0.0297917073332047,18,9,0.150528169014085,0.249119718309859,0.0831866197183099,0.336805315850742,0.059419014084507,0.105633802816901,0.0827464788732394,0.352112676056338,0.0391725352112676,0.0475352112676056,0.264524647887324,0.0330105633802817,0.0158450704225352,1.33111480865225,3.2,0.8,0.145041419309968,7.93399316383124,0.0263562107230681,134.4843051,12.4,25,17.5,34.2,10.9
"0100","U",2537,7.83873755959928,-0.571428571,0.967741935,-0.46722335367363,-1.25,0.476190476,1.726190476,6,7.22940480882933,6,0.090909091,0.375,-9786.83455381489,5136.13843355227,0.0438234830249964,0.0286860528946653,19,8,0.238864800945999,0.215214820654316,0.130469057942452,0.371962448920898,0.109578242018132,0.0776507686243595,0.0784391013007489,0.31415057154119,0.0737091052424123,0.0370516357903035,0.268033109972408,0.0287741426882144,0.012613322822231,1.17205882352941,2.6986301369863,0.338129496402878,0.0763139775074593,10.0453229787867,0.0102308426095938,38.17332735,23.8,4.5,38.1,33.3,0.3
